iphone 6s	分辨率	1334x750像素、1920 x 1080像素
华为p8	分辨率	1920*1080
华为荣耀6	分辨率	1920x1080
魅族mx4	分辨率	1920x1152
三星galaxy s5	分辨率	1920x1080
华为p20	分辨率	2240x1080
华为ascend p7	分辨率	1920x1080像素
三星galaxy s6	分辨率	2560x1440像素
