iphone 6	上市时间	2014年09月19日
iphone 6s	上市时间	2015年09月25日
iphone 5s	上市时间	2013年09月20日
iphone 5	上市时间	2012年09月21日
华为p8	上市时间	2015年04月
魅族mx4	上市时间	2014年09月20日
三星galaxy s5	上市时间	2014年04月11日
华为Mate7	上市时间	2014年09月04日
三星galaxy s6	上市时间	2015年04月11日
