巫师1	原版名称	The Witcher
上古卷轴3	原版名称	the elder scrolls 3
文明6	原版名称	Sid Meier's Civilization VI
文明4	原版名称	Civilization IV
dota2	原版名称	DOTA2
反恐精英：全球攻势（2012年发布的射击游戏）	原版名称	Counter-Strike：Global Offensive
辐射3	原版名称	Fallout 3
神界：原罪2	原版名称	Divinity: Original Sin 2
侠盗猎车手5	原版名称	Grand Theft AutoV
文明5	原版名称	Sid Meiers Civilization V
辐射4	原版名称	Fallout 4
上古卷轴5：天际	原版名称	The Elder Scrolls V：Skyrim
