iphone 5s	摄像头	800万像素，f/2.2光圈
iphone 4	摄像头	500万像素主摄30万像素前摄
华为p10	摄像头	前置800万，后置2000万+1200万
华为荣耀6	摄像头	主1300w+副500w高清摄像头
魅族mx4	摄像头	索尼IMX220 Exmor RS 2070W 前置200W
红米note	摄像头	后置1300万像素；前置500万像素
三星galaxy s5	摄像头	后置1600W、前置210W高清摄像头
三星galaxy s6	摄像头	后置1600万像素 前置500万像素
