巫师1	主要角色	杰洛特
反恐精英：全球攻势（2012年发布的射击游戏）	主要角色	反恐精英（CT），恐怖分子（T）
侠盗猎车手5	主要角色	麦可·迪圣塔
侠盗猎车手5	主要角色	崔佛·菲利普
侠盗猎车手5	主要角色	富兰克林·克林顿
上古卷轴5：天际	主要角色	Dragonborn（龙裔）
