我不是药神	制片人	王易冰、刘瑞芳
北京遇上西雅图之不二情书（2016年国产电影）	制片人	江志强
头发乱了（1994年管虎导演国产电影）	制片人	孔琳
天天天蓝（王淳执导电影）	制片人	陈克文
送瘟神（国产电影）	制片人	汤丽绚
战狼ⅱ	制片人	吕建民
侏罗纪世界2	制片人	史蒂文·斯皮尔伯格
