我不是药神	片长	116分钟
北京遇上西雅图之不二情书（2016年国产电影）	片长	129分钟
我的战争（2016年彭顺执导国产电影）	片长	120分钟
野人（1985年的国产电影）	片长	90分钟
狼来了（国产电影）	片长	88分钟
春风化雨（2009年国产电影）	片长	86分钟
头发乱了（1994年管虎导演国产电影）	片长	100分钟
奇袭（国产电影）	片长	74分钟
送瘟神（国产电影）	片长	85分钟
战狼ⅱ	片长	123分钟
侏罗纪世界2	片长	128分钟[4]
西虹市首富	片长	118分钟
