gtx690	核心代号	GK104-355-A2
gtx1080	核心代号	GP104
gtx1070	核心代号	GP104-200
gtx1050	核心代号	GP107-300
gtx980	核心代号	GM204
gtx 980ti	核心代号	GM200-310
gtx1060	核心代号	GP106
