iphone 6	开发商	Apple
iphone 5s	开发商	苹果公司
iphone 4	开发商	Apple（苹果公司）
巫师1	开发商	CD Projekt
文明6	开发商	Firaxis Games
文明4	开发商	Firaxis Games
dota2	开发商	Valve
反恐精英：全球攻势（2012年发布的射击游戏）	开发商	Valve, Hidden Path Entertainment
辐射3	开发商	Bethesda Game Studios
神界：原罪2	开发商	Larian Studios
侠盗猎车手5	开发商	Rockstar North等
文明5	开发商	Firaxis Games
辐射4	开发商	Bethesda Game Studios
上古卷轴5：天际	开发商	Bethesda Game Studios
