gtx1080	显存容量	8GB GDDR5X
gtx1070	显存容量	8GB GDDR5
gtx980	显存容量	4096MB
gtx790	显存容量	12GB
gtx 980ti	显存容量	6GB GDDR5
gtx1060	显存容量	6GB GDDR5
